SESSIONID,USERID,REQUESTMONTH,REQUESTEDURL,day,hour,eps10,eps300,eps001
1326476,1326476,3,h:21948,d:19,d:23,d:85,d:1,d:119
1023766,1023766,3,h:4202,d:20,d:0,d:33,d:1,d:334
1326476,1326476,3,h:28304,d:16,d:12,d:85,d:1,d:119
1022355,1022355,3,h:9310,d:20,d:1,d:38,d:2,d:47
1326476,1326476,3,h:4432,d:16,d:20,d:85,d:1,d:119
1326476,1326476,3,h:4432,d:16,d:20,d:85,d:1,d:119
1023766,1023766,3,h:7620,d:20,d:5,d:33,d:1,d:334
1326476,1326476,3,h:16642,d:20,d:5,d:85,d:1,d:119
1193455,1193455,3,h:424123,d:17,d:1,d:2,d:1,d:43
1193455,1193455,3,h:77014,d:17,d:6,d:2,d:1,d:43
1193455,1193455,3,h:54379,d:17,d:19,d:2,d:1,d:43
1690575,1690575,3,h:64,d:17,d:22,d:478,d:2,d:742
1193455,1193455,3,h:6458,d:17,d:23,d:2,d:1,d:43
1690575,1690575,3,h:64,d:23,d:17,d:478,d:2,d:742
1690575,1690575,3,h:64,d:24,d:17,d:478,d:2,d:742
1690575,1690575,3,h:64,d:31,d:18,d:478,d:2,d:742
1193455,1193455,4,h:54377,d:1,d:0,d:2,d:1,d:43
1023766,1023766,4,h:7620,d:1,d:12,d:33,d:1,d:334
1326476,1326476,4,h:4432,d:1,d:20,d:85,d:1,d:119
1326476,1326476,4,h:12004,d:1,d:22,d:85,d:1,d:119
1193455,1193455,4,h:99630,d:2,d:0,d:2,d:1,d:43
1326476,1326476,4,h:61002,d:2,d:1,d:85,d:1,d:119
1326476,1326476,4,h:4432,d:2,d:3,d:85,d:1,d:119
1326476,1326476,4,h:11138,d:2,d:6,d:85,d:1,d:119
1022355,1022355,4,h:9310,d:2,d:12,d:38,d:2,d:47
1022355,1022355,4,h:5222,d:2,d:16,d:38,d:2,d:47
1326476,1326476,4,h:11138,d:2,d:22,d:85,d:1,d:119
1326476,1326476,4,h:7620,d:3,d:0,d:85,d:1,d:119
1326476,1326476,4,h:39814,d:3,d:2,d:85,d:1,d:119
1326476,1326476,4,h:12004,d:3,d:4,d:85,d:1,d:119
1326476,1326476,4,h:4432,d:7,d:18,d:85,d:1,d:119
1326476,1326476,4,h:4432,d:10,d:17,d:85,d:1,d:119
1326476,1326476,4,h:4432,d:11,d:0,d:85,d:1,d:119
1193455,1193455,4,h:54377,d:11,d:1,d:2,d:1,d:43
1326476,1326476,4,h:60,d:11,d:22,d:85,d:1,d:119
1326476,1326476,4,h:5222,d:12,d:3,d:85,d:1,d:119
1193455,1193455,4,h:169601,d:12,d:21,d:2,d:1,d:43
1326476,1326476,4,h:4432,d:13,d:0,d:85,d:1,d:119
1326476,1326476,4,h:64,d:13,d:4,d:85,d:1,d:119
1088166,1088166,4,h:2297,d:13,d:10,d:38,d:2,d:47
1023766,1023766,4,h:7620,d:14,d:2,d:33,d:1,d:334
1159692,1159692,12,h:154352,d:10,d:2,d:17,d:2,d:142
1159692,1159692,12,h:67610,d:8,d:21,d:17,d:2,d:142
1159692,1159692,12,h:28017,d:10,d:8,d:17,d:2,d:142
1159692,1159692,12,h:20073,d:9,d:5,d:17,d:2,d:142
1069462,1069462,12,h:7284,d:12,d:1,d:342,d:2,d:743
1240991,1240991,12,h:2426,d:10,d:21,d:24,d:5,d:28
1184728,1184728,12,h:15499,d:10,d:22,d:33,d:1,d:249
1240991,1240991,12,h:9029,d:11,d:17,d:24,d:5,d:28
1072894,1072894,12,h:16098,d:11,d:17,d:335,d:2,d:505
1159692,1159692,12,h:390,d:12,d:3,d:17,d:2,d:142
1159692,1159692,12,h:28017,d:11,d:19,d:17,d:2,d:142
1159692,1159692,12,h:60,d:12,d:21,d:17,d:2,d:142
1200023,1200023,12,h:11492,d:12,d:22,d:238,d:2,d:744
1069462,1069462,12,h:280350,d:13,d:0,d:342,d:2,d:743
1069462,1069462,12,h:11195,d:13,d:3,d:342,d:2,d:743
1200023,1200023,12,h:11492,d:13,d:4,d:238,d:2,d:744
1184728,1184728,12,h:819,d:23,d:3,d:33,d:1,d:249
1224341,1224341,12,h:5222,d:23,d:5,d:479,d:41,d:745
1150914,1150914,12,h:4432,d:23,d:12,d:2,d:1,d:2
1224341,1224341,12,h:9822,d:23,d:12,d:479,d:41,d:745
1123724,1123724,12,h:7491,d:26,d:7,d:24,d:5,d:28
1200023,1200023,12,h:2964,d:23,d:19,d:238,d:2,d:744
1129529,1129529,3,h:11138,d:18,d:16,d:110,d:5,d:156
1123724,1123724,12,h:10935,d:23,d:19,d:24,d:5,d:28
1224341,1224341,12,h:154693,d:23,d:20,d:479,d:41,d:745
1200023,1200023,12,h:8595,d:23,d:21,d:238,d:2,d:744
1200023,1200023,12,h:5222,d:24,d:2,d:238,d:2,d:744
1072894,1072894,12,h:146768,d:24,d:5,d:335,d:2,d:505
1069462,1069462,12,h:892634,d:24,d:13,d:342,d:2,d:743
1184728,1184728,12,h:7620,d:24,d:19,d:33,d:1,d:249
1069462,1069462,12,h:7620,d:24,d:19,d:342,d:2,d:743
1184728,1184728,12,h:9822,d:25,d:2,d:33,d:1,d:249
1069462,1069462,12,h:4700,d:26,d:23,d:342,d:2,d:743
1150914,1150914,12,h:11138,d:27,d:2,d:2,d:1,d:2
1069462,1069462,12,h:11195,d:27,d:4,d:342,d:2,d:743
1072894,1072894,12,h:146765,d:27,d:6,d:335,d:2,d:505
1072894,1072894,1,h:7284,d:23,d:18,d:335,d:2,d:505
1167398,1167398,3,h:209649,d:18,d:19,d:18,d:1,d:20
1129529,1129529,1,h:5222,d:24,d:2,d:110,d:5,d:156
1159692,1159692,1,h:89275,d:24,d:5,d:17,d:2,d:142
1184728,1184728,1,h:811,d:24,d:5,d:33,d:1,d:249
1072894,1072894,1,h:7284,d:25,d:16,d:335,d:2,d:505
1153394,1153394,3,h:60,d:19,d:16,d:480,d:2,d:746
1070096,1070096,1,h:4432,d:30,d:3,d:32,d:2,d:289
1070096,1070096,1,h:12004,d:30,d:5,d:32,d:2,d:289
1200023,1200023,1,h:7284,d:30,d:21,d:238,d:2,d:744
1200023,1200023,1,h:280350,d:30,d:23,d:238,d:2,d:744
1200023,1200023,1,h:7489,d:31,d:2,d:238,d:2,d:744
1153394,1153394,3,h:64,d:19,d:21,d:480,d:2,d:746
1153394,1153394,3,h:64,d:16,d:18,d:480,d:2,d:746
1153394,1153394,3,h:154696,d:18,d:6,d:480,d:2,d:746
1123724,1123724,3,h:7491,d:17,d:4,d:24,d:5,d:28
1123724,1123724,3,h:7491,d:20,d:12,d:24,d:5,d:28
1153394,1153394,3,h:154703,d:17,d:16,d:480,d:2,d:746
1224341,1224341,3,h:5222,d:23,d:15,d:479,d:41,d:745
1224341,1224341,3,h:2964,d:23,d:21,d:479,d:41,d:745
1167398,1167398,3,h:209649,d:24,d:13,d:18,d:1,d:20
1150914,1150914,3,h:72361,d:24,d:16,d:2,d:1,d:2
1240991,1240991,3,h:5222,d:30,d:19,d:24,d:5,d:28
1150914,1150914,3,h:445025,d:31,d:17,d:2,d:1,d:2
1240991,1240991,3,h:60,d:31,d:20,d:24,d:5,d:28
1150914,1150914,4,h:190625,d:1,d:18,d:2,d:1,d:2
1150914,1150914,4,h:503306,d:1,d:18,d:2,d:1,d:2
1070096,1070096,4,h:4432,d:2,d:1,d:32,d:2,d:289
1070096,1070096,4,h:12004,d:2,d:4,d:32,d:2,d:289
1572389,1572389,4,h:753167,d:3,d:1,d:45,d:7,d:59
1150914,1150914,4,h:263073,d:3,d:3,d:2,d:1,d:2
1572389,1572389,4,h:753167,d:3,d:4,d:45,d:7,d:59
1123724,1123724,4,h:7491,d:3,d:13,d:24,d:5,d:28
1240991,1240991,4,h:5222,d:3,d:16,d:24,d:5,d:28
1123724,1123724,4,h:8449,d:3,d:16,d:24,d:5,d:28
1240991,1240991,4,h:5222,d:4,d:16,d:24,d:5,d:28
1150914,1150914,4,h:181168,d:4,d:19,d:2,d:1,d:2
1240991,1240991,4,h:5222,d:6,d:15,d:24,d:5,d:28
1240991,1240991,4,h:5222,d:9,d:16,d:24,d:5,d:28
1129529,1129529,4,h:4432,d:9,d:19,d:110,d:5,d:156
1070096,1070096,4,h:13909,d:12,d:22,d:32,d:2,d:289
1240991,1240991,4,h:5222,d:13,d:0,d:24,d:5,d:28
1129529,1129529,4,h:5222,d:13,d:3,d:110,d:5,d:156
1129529,1129529,4,h:8449,d:13,d:8,d:110,d:5,d:156
1240991,1240991,4,h:5222,d:13,d:23,d:24,d:5,d:28
1107750,1107750,12,h:61002,d:9,d:1,d:27,d:1,d:31
1136784,1136784,12,h:10936,d:9,d:17,d:17,d:2,d:747
1122789,1122789,12,h:23738,d:11,d:19,d:17,d:2,d:66
1122789,1122789,12,h:7620,d:23,d:13,d:17,d:2,d:66
1122789,1122789,12,h:9310,d:23,d:18,d:17,d:2,d:66
1122789,1122789,12,h:9310,d:23,d:18,d:17,d:2,d:66
1256862,1256862,12,h:103165,d:24,d:4,d:18,d:1,d:20
1122789,1122789,12,h:11138,d:27,d:2,d:17,d:2,d:66
1122789,1122789,12,h:11138,d:27,d:4,d:17,d:2,d:66
1122789,1122789,12,h:7620,d:27,d:6,d:17,d:2,d:66
1107750,1107750,3,h:4700,d:19,d:3,d:27,d:1,d:31
1310913,1310913,1,h:107502,d:27,d:19,d:28,d:2,d:32
1256862,1256862,3,h:195669,d:19,d:17,d:18,d:1,d:20
1136784,1136784,1,h:93965,d:29,d:6,d:17,d:2,d:747
1950391,1950391,1,h:60,d:29,d:18,d:10,d:1,d:10
1310913,1310913,1,h:23558,d:30,d:13,d:28,d:2,d:32
1310913,1310913,1,h:4432,d:30,d:5,d:28,d:2,d:32
1310913,1310913,1,h:4084,d:30,d:11,d:28,d:2,d:32
1107750,1107750,1,h:4700,d:31,d:13,d:27,d:1,d:31
1136784,1136784,3,h:50547,d:16,d:17,d:17,d:2,d:747
1950391,1950391,3,h:60,d:17,d:14,d:10,d:1,d:10
1950391,1950391,3,h:60,d:17,d:14,d:10,d:1,d:10
1136784,1136784,3,h:29488,d:17,d:21,d:17,d:2,d:747
1136784,1136784,3,h:9822,d:18,d:1,d:17,d:2,d:747
1950391,1950391,3,h:60,d:24,d:22,d:10,d:1,d:10
1950391,1950391,4,h:60,d:1,d:13,d:10,d:1,d:10
1950391,1950391,4,h:1110864,d:1,d:16,d:10,d:1,d:10
1310913,1310913,4,h:46717,d:1,d:15,d:28,d:2,d:32
1310913,1310913,4,h:23558,d:1,d:17,d:28,d:2,d:32
1107750,1107750,4,h:61002,d:1,d:16,d:27,d:1,d:31
1107750,1107750,4,h:4700,d:1,d:18,d:27,d:1,d:31
1256862,1256862,4,h:195669,d:2,d:16,d:18,d:1,d:20
1107750,1107750,4,h:4432,d:11,d:23,d:27,d:1,d:31
1230238,1230238,12,h:65261,d:9,d:13,d:481,d:26,d:748
1230238,1230238,12,h:280373,d:10,d:4,d:481,d:26,d:748
1230238,1230238,12,h:28304,d:12,d:0,d:481,d:26,d:748
1079420,1079420,12,h:4432,d:11,d:14,d:48,d:1,d:63
1257492,1257492,12,h:11138,d:11,d:15,d:16,d:1,d:18
1230238,1230238,12,h:280373,d:11,d:21,d:481,d:26,d:748
1079420,1079420,12,h:7620,d:14,d:17,d:48,d:1,d:63
1260040,1260040,12,h:17689,d:23,d:2,d:19,d:2,d:21
1260040,1260040,12,h:237582,d:23,d:15,d:19,d:2,d:21
1257492,1257492,12,h:318,d:26,d:13,d:16,d:1,d:18
1230238,1230238,3,h:28304,d:18,d:18,d:481,d:26,d:748
1257492,1257492,12,h:9310,d:26,d:15,d:16,d:1,d:18
1257492,1257492,12,h:318,d:24,d:19,d:16,d:1,d:18
1257492,1257492,12,h:32163,d:26,d:20,d:16,d:1,d:18
1079420,1079420,12,h:31710,d:27,d:0,d:48,d:1,d:63
1079420,1079420,1,h:28192,d:23,d:17,d:48,d:1,d:63
1079420,1079420,1,h:390,d:23,d:20,d:48,d:1,d:63
1230238,1230238,1,h:384870,d:25,d:19,d:481,d:26,d:748
1079420,1079420,1,h:4432,d:25,d:20,d:48,d:1,d:63
1079420,1079420,1,h:4432,d:26,d:14,d:48,d:1,d:63
1079420,1079420,1,h:9310,d:26,d:17,d:48,d:1,d:63
1079420,1079420,1,h:4432,d:26,d:20,d:48,d:1,d:63
1230238,1230238,1,h:31710,d:27,d:16,d:481,d:26,d:748
1230238,1230238,1,h:29488,d:29,d:21,d:481,d:26,d:748
1079420,1079420,1,h:7620,d:29,d:23,d:48,d:1,d:63
1079420,1079420,1,h:4432,d:30,d:1,d:48,d:1,d:63
1230238,1230238,1,h:28304,d:30,d:1,d:481,d:26,d:748
1260040,1260040,1,h:219530,d:30,d:20,d:19,d:2,d:21
1079420,1079420,1,h:4432,d:30,d:23,d:48,d:1,d:63
1079420,1079420,3,h:32679,d:5,d:21,d:48,d:1,d:63
1260040,1260040,3,h:37100,d:5,d:23,d:19,d:2,d:21
1930481,1930481,3,h:32679,d:16,d:19,d:123,d:2,d:177
1930481,1930481,3,h:2297,d:18,d:4,d:123,d:2,d:177
1930481,1930481,4,h:2297,d:1,d:0,d:123,d:2,d:177
1079420,1079420,4,h:11138,d:1,d:5,d:48,d:1,d:63
1930481,1930481,4,h:2297,d:1,d:22,d:123,d:2,d:177
1079420,1079420,4,h:4432,d:9,d:21,d:48,d:1,d:63
1930481,1930481,4,h:60,d:10,d:3,d:123,d:2,d:177
1079420,1079420,4,h:4432,d:11,d:2,d:48,d:1,d:63
1079420,1079420,4,h:4432,d:12,d:0,d:48,d:1,d:63
1930481,1930481,4,h:2297,d:12,d:2,d:123,d:2,d:177
1098362,1098362,12,h:16091,d:10,d:22,d:32,d:2,d:749
1312458,1312458,12,h:156166,d:11,d:7,d:17,d:2,d:24
1109965,1109965,12,h:12170,d:11,d:7,d:48,d:1,d:63
1098362,1098362,12,h:16091,d:12,d:11,d:32,d:2,d:749
1098362,1098362,12,h:28304,d:12,d:15,d:32,d:2,d:749
1098362,1098362,12,h:23558,d:12,d:17,d:32,d:2,d:749
1109965,1109965,12,h:28882,d:26,d:3,d:48,d:1,d:63
1109965,1109965,12,h:827,d:23,d:20,d:48,d:1,d:63
1048224,1048224,12,h:2964,d:25,d:10,d:17,d:2,d:750
1048224,1048224,1,h:24290,d:23,d:20,d:17,d:2,d:750
1312458,1312458,1,h:62787,d:24,d:0,d:17,d:2,d:24
1312458,1312458,1,h:9822,d:25,d:20,d:17,d:2,d:24
1048224,1048224,3,h:50838,d:18,d:23,d:17,d:2,d:750
1098362,1098362,1,h:16091,d:26,d:16,d:32,d:2,d:749
1312458,1312458,3,h:5222,d:19,d:3,d:17,d:2,d:24
1098362,1098362,1,h:64,d:26,d:19,d:32,d:2,d:749
1109965,1109965,1,h:7620,d:27,d:18,d:48,d:1,d:63
1098362,1098362,3,h:7489,d:19,d:11,d:32,d:2,d:749
1109965,1109965,1,h:5222,d:27,d:21,d:48,d:1,d:63
1312458,1312458,1,h:43674,d:28,d:0,d:17,d:2,d:24
1109965,1109965,1,h:18425,d:28,d:3,d:48,d:1,d:63
1098362,1098362,1,h:16091,d:28,d:3,d:32,d:2,d:749
1109965,1109965,1,h:5222,d:29,d:20,d:48,d:1,d:63
1312458,1312458,1,h:32163,d:30,d:1,d:17,d:2,d:24
1048224,1048224,3,h:2964,d:17,d:8,d:17,d:2,d:750
1048224,1048224,3,h:28304,d:17,d:11,d:17,d:2,d:750
1048224,1048224,3,h:783,d:24,d:16,d:17,d:2,d:750
1118216,1118216,12,h:7491,d:10,d:15,d:24,d:5,d:28
1350336,1350336,12,h:11195,d:9,d:16,d:482,d:30,d:751
1093533,1093533,12,h:7324,d:9,d:23,d:17,d:2,d:142
1150688,1150688,12,h:9822,d:10,d:3,d:364,d:2,d:752
1205326,1205326,12,h:16436,d:11,d:23,d:13,d:2,d:105
1350336,1350336,12,h:64,d:9,d:15,d:482,d:30,d:751
1085881,1085881,12,h:32679,d:9,d:11,d:18,d:1,d:20
1350336,1350336,12,h:59049,d:10,d:17,d:482,d:30,d:751
1350336,1350336,12,h:679,d:10,d:23,d:482,d:30,d:751
1205326,1205326,12,h:2297,d:11,d:19,d:13,d:2,d:105
1350336,1350336,12,h:27543,d:11,d:20,d:482,d:30,d:751
1350336,1350336,12,h:24868,d:12,d:3,d:482,d:30,d:751
1150688,1150688,12,h:9822,d:12,d:12,d:364,d:2,d:752
1096906,1096906,12,h:207186,d:12,d:18,d:2,d:1,d:2
1093533,1093533,12,h:10936,d:26,d:0,d:17,d:2,d:142
1093533,1093533,12,h:6951,d:13,d:20,d:17,d:2,d:142
1085881,1085881,12,h:4432,d:14,d:14,d:18,d:1,d:20
1096906,1096906,12,h:4432,d:14,d:17,d:2,d:1,d:2
1093533,1093533,12,h:55833,d:26,d:21,d:17,d:2,d:142
1096906,1096906,3,h:66777,d:18,d:18,d:2,d:1,d:2
1096906,1096906,1,h:207186,d:24,d:0,d:2,d:1,d:2
1093533,1093533,1,h:9822,d:25,d:22,d:17,d:2,d:142
1186133,1186133,3,h:113470,d:18,d:22,d:18,d:1,d:20
1085881,1085881,3,h:12004,d:19,d:1,d:18,d:1,d:20
1085881,1085881,3,h:4432,d:19,d:3,d:18,d:1,d:20
1257409,1257409,1,h:7489,d:26,d:18,d:95,d:2,d:134
1257409,1257409,1,h:4084,d:26,d:22,d:95,d:2,d:134
1150688,1150688,1,h:9822,d:27,d:1,d:364,d:2,d:752
1093533,1093533,1,h:10936,d:27,d:2,d:17,d:2,d:142
1079910,1079910,1,h:5222,d:27,d:3,d:11,d:1,d:34
1079910,1079910,1,h:21948,d:27,d:8,d:11,d:1,d:34
1205326,1205326,1,h:148653,d:27,d:14,d:13,d:2,d:105
1202654,1202654,3,h:4432,d:19,d:13,d:2,d:1,d:43
1096906,1096906,1,h:146036,d:28,d:6,d:2,d:1,d:2
1202654,1202654,3,h:5222,d:19,d:17,d:2,d:1,d:43
1096906,1096906,1,h:54431,d:29,d:6,d:2,d:1,d:2
1186133,1186133,3,h:43951,d:19,d:19,d:18,d:1,d:20
1079910,1079910,1,h:21948,d:30,d:2,d:11,d:1,d:34
1079910,1079910,1,h:7620,d:30,d:5,d:11,d:1,d:34
1079910,1079910,1,h:5222,d:30,d:7,d:11,d:1,d:34
1257409,1257409,1,h:11195,d:30,d:16,d:95,d:2,d:134
1186133,1186133,3,h:4432,d:5,d:18,d:18,d:1,d:20
1096906,1096906,3,h:12949,d:5,d:18,d:2,d:1,d:2
1186133,1186133,3,h:38424,d:5,d:23,d:18,d:1,d:20
1113599,1113599,3,h:7491,d:16,d:12,d:24,d:5,d:172
1186133,1186133,3,h:72381,d:16,d:18,d:18,d:1,d:20
1113599,1113599,3,h:7620,d:16,d:17,d:24,d:5,d:172
1096906,1096906,3,h:601457,d:20,d:1,d:2,d:1,d:2
1113599,1113599,3,h:28741,d:16,d:21,d:24,d:5,d:172
1096906,1096906,3,h:250791,d:16,d:22,d:2,d:1,d:2
1202654,1202654,3,h:31097,d:16,d:21,d:2,d:1,d:43
1186133,1186133,3,h:683602,d:17,d:1,d:18,d:1,d:20
1096906,1096906,3,h:228595,d:17,d:5,d:2,d:1,d:2
1096906,1096906,3,h:4432,d:20,d:13,d:2,d:1,d:2
1786568,1786568,3,h:46717,d:23,d:13,d:61,d:2,d:84
1096906,1096906,3,h:190625,d:17,d:18,d:2,d:1,d:2
1186133,1186133,3,h:567828,d:17,d:17,d:18,d:1,d:20
1202654,1202654,3,h:161214,d:23,d:14,d:2,d:1,d:43
1096906,1096906,3,h:601457,d:17,d:21,d:2,d:1,d:2
1150688,1150688,3,h:9822,d:17,d:23,d:364,d:2,d:752
1186133,1186133,3,h:43953,d:18,d:1,d:18,d:1,d:20
1096906,1096906,3,h:54431,d:18,d:4,d:2,d:1,d:2
1786568,1786568,3,h:29488,d:24,d:18,d:61,d:2,d:84
1096906,1096906,3,h:6350,d:31,d:18,d:2,d:1,d:2
1096906,1096906,4,h:119503,d:1,d:0,d:2,d:1,d:2
1079910,1079910,4,h:29488,d:1,d:9,d:11,d:1,d:34
1079910,1079910,4,h:29488,d:1,d:9,d:11,d:1,d:34
1079910,1079910,4,h:7620,d:1,d:16,d:11,d:1,d:34
1786568,1786568,4,h:86326,d:1,d:19,d:61,d:2,d:84
1079910,1079910,4,h:5222,d:1,d:21,d:11,d:1,d:34
1786568,1786568,4,h:28304,d:1,d:22,d:61,d:2,d:84
1096906,1096906,4,h:137400,d:1,d:23,d:2,d:1,d:2
1150688,1150688,4,h:9822,d:2,d:10,d:364,d:2,d:752
1205326,1205326,4,h:16436,d:2,d:10,d:13,d:2,d:105
1096906,1096906,4,h:1011459,d:2,d:13,d:2,d:1,d:2
1205326,1205326,4,h:2297,d:2,d:13,d:13,d:2,d:105
1257409,1257409,4,h:22985,d:2,d:13,d:95,d:2,d:134
1257409,1257409,4,h:7284,d:2,d:15,d:95,d:2,d:134
1205326,1205326,4,h:46717,d:2,d:17,d:13,d:2,d:105
1150688,1150688,4,h:4432,d:2,d:17,d:364,d:2,d:752
1096906,1096906,4,h:207186,d:3,d:0,d:2,d:1,d:2
1096906,1096906,4,h:896261,d:3,d:3,d:2,d:1,d:2
1202654,1202654,4,h:5222,d:4,d:16,d:2,d:1,d:43
1205326,1205326,4,h:13909,d:6,d:13,d:13,d:2,d:105
1096906,1096906,4,h:107670,d:7,d:0,d:2,d:1,d:2
1113599,1113599,4,h:38137,d:9,d:6,d:24,d:5,d:172
1186133,1186133,4,h:113470,d:11,d:1,d:18,d:1,d:20
1113599,1113599,4,h:60,d:11,d:3,d:24,d:5,d:172
1186133,1186133,4,h:1217,d:12,d:1,d:18,d:1,d:20
1096906,1096906,4,h:119481,d:12,d:6,d:2,d:1,d:2
1096906,1096906,4,h:242040,d:13,d:2,d:2,d:1,d:2
1013274,1013274,12,h:6345,d:11,d:21,d:17,d:2,d:66
1307975,1307975,12,h:280373,d:11,d:21,d:24,d:5,d:28
1307975,1307975,12,h:38235,d:10,d:0,d:24,d:5,d:28
1296224,1296224,12,h:86326,d:9,d:0,d:30,d:2,d:162
1203858,1203858,12,h:2297,d:9,d:2,d:1,d:1,d:1
1308479,1308479,12,h:3104,d:9,d:12,d:424,d:42,d:641
1308479,1308479,12,h:2964,d:9,d:14,d:424,d:42,d:641
1307975,1307975,12,h:28304,d:12,d:0,d:24,d:5,d:28
1296224,1296224,12,h:47981,d:10,d:18,d:30,d:2,d:162
1203858,1203858,12,h:2297,d:10,d:22,d:1,d:1,d:1
1203858,1203858,12,h:15889,d:11,d:1,d:1,d:1,d:1
1203858,1203858,12,h:4432,d:11,d:6,d:1,d:1,d:1
1296224,1296224,12,h:4202,d:12,d:2,d:30,d:2,d:162
1307975,1307975,12,h:2066,d:11,d:16,d:24,d:5,d:28
1308479,1308479,3,h:7491,d:30,d:7,d:424,d:42,d:641
1308479,1308479,12,h:9822,d:11,d:21,d:424,d:42,d:641
1308479,1308479,12,h:7620,d:12,d:6,d:424,d:42,d:641
1004700,1004700,12,h:4084,d:12,d:12,d:101,d:2,d:143
1013274,1013274,12,h:10936,d:12,d:12,d:17,d:2,d:66
1004700,1004700,12,h:51712,d:12,d:15,d:101,d:2,d:143
1203858,1203858,12,h:4432,d:12,d:16,d:1,d:1,d:1
1203858,1203858,12,h:18553,d:12,d:21,d:1,d:1,d:1
1308479,1308479,3,h:9822,d:18,d:11,d:424,d:42,d:641
1013274,1013274,12,h:60,d:23,d:6,d:17,d:2,d:66
1296224,1296224,12,h:8595,d:23,d:3,d:30,d:2,d:162
1296224,1296224,12,h:8595,d:23,d:13,d:30,d:2,d:162
1296224,1296224,12,h:11195,d:23,d:16,d:30,d:2,d:162
1296224,1296224,12,h:15889,d:24,d:1,d:30,d:2,d:162
1296224,1296224,12,h:4202,d:24,d:3,d:30,d:2,d:162
1296224,1296224,12,h:15889,d:24,d:15,d:30,d:2,d:162
1296224,1296224,12,h:11195,d:26,d:15,d:30,d:2,d:162
1308479,1308479,12,h:2964,d:24,d:22,d:424,d:42,d:641
1308479,1308479,12,h:5222,d:25,d:5,d:424,d:42,d:641
1296224,1296224,12,h:280373,d:26,d:18,d:30,d:2,d:162
1296224,1296224,12,h:280373,d:27,d:1,d:30,d:2,d:162
1307975,1307975,3,h:7489,d:18,d:23,d:24,d:5,d:28
1307975,1307975,3,h:7489,d:18,d:23,d:24,d:5,d:28
1296224,1296224,1,h:4202,d:25,d:23,d:30,d:2,d:162
1013274,1013274,1,h:10936,d:26,d:12,d:17,d:2,d:66
1308479,1308479,1,h:9822,d:27,d:5,d:424,d:42,d:641
1203858,1203858,1,h:18553,d:27,d:4,d:1,d:1,d:1
1013274,1013274,1,h:10936,d:27,d:12,d:17,d:2,d:66
1254477,1254477,1,h:13909,d:27,d:14,d:483,d:2,d:753
1254477,1254477,1,h:36373,d:27,d:16,d:483,d:2,d:753
1203858,1203858,1,h:4432,d:27,d:18,d:1,d:1,d:1
1123197,1123197,3,h:29488,d:19,d:11,d:9,d:2,d:9
1004700,1004700,1,h:51712,d:27,d:20,d:101,d:2,d:143
1036317,1036317,1,h:228595,d:28,d:3,d:18,d:1,d:20
1296224,1296224,1,h:4202,d:28,d:11,d:30,d:2,d:162
1296224,1296224,1,h:2297,d:28,d:13,d:30,d:2,d:162
1013274,1013274,1,h:6345,d:28,d:19,d:17,d:2,d:66
1123197,1123197,3,h:60,d:19,d:17,d:9,d:2,d:9
1296224,1296224,1,h:72083,d:29,d:0,d:30,d:2,d:162
1013274,1013274,1,h:10936,d:29,d:4,d:17,d:2,d:66
1308479,1308479,1,h:9822,d:29,d:14,d:424,d:42,d:641
1296224,1296224,1,h:11195,d:29,d:15,d:30,d:2,d:162
1203858,1203858,1,h:4432,d:29,d:18,d:1,d:1,d:1
1308479,1308479,1,h:7620,d:29,d:23,d:424,d:42,d:641
1203858,1203858,1,h:11138,d:29,d:22,d:1,d:1,d:1
1013274,1013274,1,h:10936,d:30,d:12,d:17,d:2,d:66
1254477,1254477,1,h:4084,d:30,d:15,d:483,d:2,d:753
1254477,1254477,1,h:3104,d:30,d:18,d:483,d:2,d:753
1296224,1296224,3,h:2964,d:19,d:23,d:30,d:2,d:162
1296224,1296224,3,h:305934,d:5,d:18,d:30,d:2,d:162
1296224,1296224,3,h:109115,d:5,d:23,d:30,d:2,d:162
1036317,1036317,3,h:119442,d:5,d:21,d:18,d:1,d:20
1013274,1013274,3,h:10936,d:16,d:11,d:17,d:2,d:66
1036317,1036317,3,h:91384,d:20,d:1,d:18,d:1,d:20
1308479,1308479,3,h:7620,d:16,d:19,d:424,d:42,d:641
1308479,1308479,3,h:4432,d:16,d:20,d:424,d:42,d:641
1036317,1036317,3,h:151137,d:16,d:21,d:18,d:1,d:20
1036317,1036317,3,h:119451,d:17,d:5,d:18,d:1,d:20
1254477,1254477,3,h:36373,d:17,d:8,d:483,d:2,d:753
1036317,1036317,3,h:396101,d:17,d:8,d:18,d:1,d:20
1254477,1254477,3,h:280373,d:17,d:10,d:483,d:2,d:753
1203858,1203858,3,h:4432,d:20,d:13,d:1,d:1,d:1
1254477,1254477,3,h:11138,d:17,d:16,d:483,d:2,d:753
1123197,1123197,3,h:60,d:23,d:14,d:9,d:2,d:9
1036317,1036317,3,h:109902,d:18,d:1,d:18,d:1,d:20
1254477,1254477,3,h:84329,d:18,d:1,d:483,d:2,d:753
1203858,1203858,3,h:11138,d:23,d:19,d:1,d:1,d:1
1203858,1203858,3,h:4432,d:23,d:22,d:1,d:1,d:1
1004700,1004700,3,h:51712,d:23,d:21,d:101,d:2,d:143
1036317,1036317,3,h:670052,d:24,d:18,d:18,d:1,d:20
1296224,1296224,3,h:142566,d:24,d:21,d:30,d:2,d:162
