[INFO ] 2017-09-29 14:50:16,568 -- WorkingPath: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/
[INFO ] 2017-09-29 14:50:16,581 -- Your original rating data path: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/ratings.txt
[INFO ] 2017-09-29 14:50:16,581 -- Current working path: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/
[WARN ] 2017-09-29 14:50:16,584 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2017-09-29 14:50:16,793 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:16,813 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:16,815 -- DataPath: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:17,033 -- Rating data set has been successfully loaded.
[INFO ] 2017-09-29 14:50:17,052 -- 
/*********************************************************************************************************************
 *
 * Dataset: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 97
 * Item amount: 79
 * Rate amount: 5035
 * Context dimensions: 3 (companion, location, time)
 * Context conditions: 10 (companion: 4, location: 3, time: 3)
 * Context situations: 13
 * Data density: 1.82297330607391930000%
 * Scale distribution: [2.0 x 625, 4.0 x 1209, 1.0 x 829, 5.0 x 1367, 3.0 x 1005]
 * Average value of all ratings: 3.329688
 * Standard deviation of all ratings: 1.414732
 * Mode of all rating values: 5.000000
 * Median of all rating values: 4.000000
 *
 *********************************************************************************************************************/
[INFO ] 2017-09-29 14:50:17,057 -- With Setup: cv -k 2 -p on --rand-seed 1 --test-view all
[DEBUG] 2017-09-29 14:50:17,082 -- Fold [1]: training amount: 2514, test amount: 2515
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:alone
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:family
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:partner
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:cinema
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:home
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:weekday
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:weekend
[DEBUG] 2017-09-29 14:50:17,250 -- Começada a execução do modelo inteiro do fold 1
[DEBUG] 2017-09-29 14:50:17,254 -- Fold [1]: training amount: 1257, test amount: 1257
[DEBUG] 2017-09-29 14:51:35,247 -- BPR fold [22] iter 159: loss = 1030.4427, delta_loss = 9.984332, learn_rate = 8.048015E-18
[DEBUG] 2017-09-29 14:51:35,253 -- BPR fold [22] iter 160: loss = 1076.0288, delta_loss = -45.586052, learn_rate = 8.450415E-18
[DEBUG] 2017-09-29 14:51:35,258 -- BPR fold [22] iter 161: loss = 1041.0579, delta_loss = 34.97093, learn_rate = 4.2252075E-18
[DEBUG] 2017-09-29 14:51:35,265 -- BPR fold [22] iter 162: loss = 1050.2753, delta_loss = -9.217375, learn_rate = 4.4364682E-18
[DEBUG] 2017-09-29 14:51:35,270 -- BPR fold [22] iter 163: loss = 1017.6532, delta_loss = 32.62202, learn_rate = 2.2182341E-18
[DEBUG] 2017-09-29 14:51:35,275 -- BPR fold [22] iter 164: loss = 1034.0931, delta_loss = -16.439938, learn_rate = 2.3291458E-18
[DEBUG] 2017-09-29 14:51:35,283 -- BPR fold [22] iter 165: loss = 1038.6887, delta_loss = -4.595544, learn_rate = 1.1645729E-18
[DEBUG] 2017-09-29 14:51:35,288 -- BPR fold [22] iter 166: loss = 1053.189, delta_loss = -14.500319, learn_rate = 5.8228645E-19
[DEBUG] 2017-09-29 14:51:35,294 -- BPR fold [22] iter 167: loss = 1058.7872, delta_loss = -5.5982475, learn_rate = 2.9114323E-19
[DEBUG] 2017-09-29 14:51:35,299 -- BPR fold [22] iter 168: loss = 1034.9791, delta_loss = 23.808107, learn_rate = 1.4557161E-19
[DEBUG] 2017-09-29 14:51:35,304 -- BPR fold [22] iter 169: loss = 1064.148, delta_loss = -29.168772, learn_rate = 1.528502E-19
[DEBUG] 2017-09-29 14:51:35,308 -- BPR fold [22] iter 170: loss = 1034.5138, delta_loss = 29.634169, learn_rate = 7.64251E-20
[DEBUG] 2017-09-29 14:51:35,317 -- BPR fold [22] iter 171: loss = 1035.844, delta_loss = -1.3302699, learn_rate = 8.024635E-20
[DEBUG] 2017-09-29 14:51:35,324 -- BPR fold [22] iter 172: loss = 1065.8043, delta_loss = -29.960337, learn_rate = 4.0123174E-20
[DEBUG] 2017-09-29 14:51:35,332 -- BPR fold [22] iter 173: loss = 1042.5822, delta_loss = 23.22217, learn_rate = 2.0061587E-20
[DEBUG] 2017-09-29 14:51:35,338 -- BPR fold [22] iter 174: loss = 1052.6642, delta_loss = -10.082014, learn_rate = 2.1064666E-20
[DEBUG] 2017-09-29 14:51:35,351 -- BPR fold [22] iter 175: loss = 1084.8524, delta_loss = -32.18823, learn_rate = 1.0532333E-20
[DEBUG] 2017-09-29 14:51:35,357 -- BPR fold [22] iter 176: loss = 1070.6345, delta_loss = 14.217868, learn_rate = 5.2661666E-21
[DEBUG] 2017-09-29 14:51:35,364 -- BPR fold [22] iter 177: loss = 1040.8495, delta_loss = 29.785097, learn_rate = 5.529475E-21
[DEBUG] 2017-09-29 14:51:35,370 -- BPR fold [22] iter 178: loss = 1086.6392, delta_loss = -45.789753, learn_rate = 5.805949E-21
[DEBUG] 2017-09-29 14:51:35,375 -- BPR fold [22] iter 179: loss = 1042.759, delta_loss = 43.88014, learn_rate = 2.9029744E-21
[DEBUG] 2017-09-29 14:51:35,384 -- BPR fold [22] iter 180: loss = 1012.73914, delta_loss = 30.019918, learn_rate = 3.0481232E-21
[DEBUG] 2017-09-29 14:51:35,390 -- BPR fold [22] iter 181: loss = 1044.436, delta_loss = -31.696903, learn_rate = 3.2005292E-21
[DEBUG] 2017-09-29 14:51:35,398 -- BPR fold [22] iter 182: loss = 1033.0057, delta_loss = 11.430382, learn_rate = 1.6002646E-21
[DEBUG] 2017-09-29 14:51:35,403 -- BPR fold [22] iter 183: loss = 1066.4373, delta_loss = -33.431545, learn_rate = 1.6802779E-21
[DEBUG] 2017-09-29 14:51:35,413 -- BPR fold [22] iter 184: loss = 1026.1141, delta_loss = 40.323025, learn_rate = 8.4013893E-22
[DEBUG] 2017-09-29 14:51:35,421 -- BPR fold [22] iter 185: loss = 1058.4098, delta_loss = -32.29564, learn_rate = 8.821459E-22
[DEBUG] 2017-09-29 14:51:35,427 -- BPR fold [22] iter 186: loss = 1038.3516, delta_loss = 20.058243, learn_rate = 4.4107296E-22
[DEBUG] 2017-09-29 14:51:35,434 -- BPR fold [22] iter 187: loss = 1057.3936, delta_loss = -19.041965, learn_rate = 4.631266E-22
[DEBUG] 2017-09-29 14:51:35,439 -- BPR fold [22] iter 188: loss = 1034.99, delta_loss = 22.403584, learn_rate = 2.315633E-22
[DEBUG] 2017-09-29 14:51:35,443 -- BPR fold [22] iter 189: loss = 1039.9907, delta_loss = -5.0008063, learn_rate = 2.4314145E-22
[DEBUG] 2017-09-29 14:51:35,451 -- BPR fold [22] iter 190: loss = 1061.6002, delta_loss = -21.609398, learn_rate = 1.2157072E-22
[DEBUG] 2017-09-29 14:51:35,456 -- BPR fold [22] iter 191: loss = 1036.0422, delta_loss = 25.557995, learn_rate = 6.078536E-23
[DEBUG] 2017-09-29 14:51:35,461 -- BPR fold [22] iter 192: loss = 1075.5251, delta_loss = -39.482952, learn_rate = 6.3824634E-23
[DEBUG] 2017-09-29 14:51:35,466 -- BPR fold [22] iter 193: loss = 1052.3131, delta_loss = 23.211975, learn_rate = 3.1912317E-23
[DEBUG] 2017-09-29 14:51:35,471 -- BPR fold [22] iter 194: loss = 1077.41, delta_loss = -25.096827, learn_rate = 3.3507933E-23
[DEBUG] 2017-09-29 14:51:35,476 -- BPR fold [22] iter 195: loss = 1022.734, delta_loss = 54.675995, learn_rate = 1.6753967E-23
[DEBUG] 2017-09-29 14:51:35,483 -- BPR fold [22] iter 196: loss = 1135.34, delta_loss = -112.605995, learn_rate = 1.7591664E-23
[DEBUG] 2017-09-29 14:51:35,488 -- BPR fold [22] iter 197: loss = 1067.1117, delta_loss = 68.22833, learn_rate = 8.795832E-24
[DEBUG] 2017-09-29 14:51:35,493 -- BPR fold [22] iter 198: loss = 1021.51, delta_loss = 45.60165, learn_rate = 9.235624E-24
[DEBUG] 2017-09-29 14:51:35,499 -- BPR fold [22] iter 199: loss = 1007.1376, delta_loss = 14.372412, learn_rate = 9.697405E-24
[DEBUG] 2017-09-29 14:51:35,504 -- BPR fold [22] iter 200: loss = 1077.1942, delta_loss = -70.056564, learn_rate = 1.0182275E-23
[DEBUG] 2017-09-29 14:51:35,504 -- BPR fold [22] evaluate test data ... 
[DEBUG] 2017-09-29 14:51:35,505 -- BPR fold [22] has candidate items: 79
[DEBUG] 2017-09-29 14:51:35,726 -- BPR fold [22] has writeen item recommendations to /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/BPR-top-10-items fold [22].txt
[DEBUG] 2017-09-29 14:51:35,726 -- BPR fold [22]: Pre1: 0.177877, Pre3: 0.166683, Pre5: 0.154603, Pre10: 0.126895, Rec1: 0.057826, Rec3: 0.182746, Rec5: 0.277779, Rec10: 0.445784, F11: 0.082714, F13: 0.177707, F15: 0.187613, F110: 0.188903, AUC: 0.814453, MAP1: 0.057826, MAP3: 0.118134, MAP5: 0.146887, MAP10: 0.185314, NDCG: 0.296693, MRR: 0.338048	Time: 00:01, 00:00
[DEBUG] 2017-09-29 14:51:35,734 -- BPR fold [22] iter 1: loss = 7028.9033, delta_loss = -7028.9033, learn_rate = 0.002
[DEBUG] 2017-09-29 14:51:35,738 -- BPR fold [22] iter 2: loss = 6189.324, delta_loss = 839.57916, learn_rate = 0.002
[DEBUG] 2017-09-29 14:51:35,744 -- BPR fold [22] iter 3: loss = 5835.392, delta_loss = 353.93204, learn_rate = 0.0021000002
[DEBUG] 2017-09-29 14:51:35,750 -- BPR fold [22] iter 4: loss = 5555.6216, delta_loss = 279.77078, learn_rate = 0.002205
[DEBUG] 2017-09-29 14:51:35,755 -- BPR fold [22] iter 5: loss = 5371.4688, delta_loss = 184.1526, learn_rate = 0.0023152502
[DEBUG] 2017-09-29 14:51:35,760 -- BPR fold [22] iter 6: loss = 5197.832, delta_loss = 173.63683, learn_rate = 0.0024310127
[DEBUG] 2017-09-29 14:51:35,765 -- BPR fold [22] iter 7: loss = 5077.2227, delta_loss = 120.609634, learn_rate = 0.0025525633
[DEBUG] 2017-09-29 14:51:35,769 -- BPR fold [22] iter 8: loss = 4985.4326, delta_loss = 91.78981, learn_rate = 0.0026801913
[DEBUG] 2017-09-29 14:51:35,774 -- BPR fold [22] iter 9: loss = 4866.111, delta_loss = 119.321625, learn_rate = 0.002814201
[DEBUG] 2017-09-29 14:51:35,786 -- BPR fold [22] iter 10: loss = 4753.9736, delta_loss = 112.137474, learn_rate = 0.002954911
[DEBUG] 2017-09-29 14:51:35,793 -- BPR fold [22] iter 11: loss = 4664.7153, delta_loss = 89.25813, learn_rate = 0.0031026567
[DEBUG] 2017-09-29 14:51:35,798 -- BPR fold [22] iter 12: loss = 4537.9116, delta_loss = 126.80397, learn_rate = 0.0032577894
[DEBUG] 2017-09-29 14:51:35,803 -- BPR fold [22] iter 13: loss = 4343.889, delta_loss = 194.0222, learn_rate = 0.003420679
[DEBUG] 2017-09-29 14:51:35,808 -- BPR fold [22] iter 14: loss = 4223.206, delta_loss = 120.683174, learn_rate = 0.0035917128
[DEBUG] 2017-09-29 14:51:35,814 -- BPR fold [22] iter 15: loss = 4162.2446, delta_loss = 60.961296, learn_rate = 0.0037712986
[DEBUG] 2017-09-29 14:51:35,820 -- BPR fold [22] iter 16: loss = 3998.0398, delta_loss = 164.20502, learn_rate = 0.0039598634
[DEBUG] 2017-09-29 14:51:35,824 -- BPR fold [22] iter 17: loss = 3826.0273, delta_loss = 172.01228, learn_rate = 0.0041578566
[DEBUG] 2017-09-29 14:51:35,830 -- BPR fold [22] iter 18: loss = 3720.8823, delta_loss = 105.145065, learn_rate = 0.004365749
[DEBUG] 2017-09-29 14:51:35,835 -- BPR fold [22] iter 19: loss = 3531.939, delta_loss = 188.94353, learn_rate = 0.004584037
[DEBUG] 2017-09-29 14:51:35,840 -- BPR fold [22] iter 20: loss = 3402.7708, delta_loss = 129.16817, learn_rate = 0.0048132385
[DEBUG] 2017-09-29 14:51:35,847 -- BPR fold [22] iter 21: loss = 3271.3843, delta_loss = 131.38638, learn_rate = 0.0050539006
[DEBUG] 2017-09-29 14:51:35,852 -- BPR fold [22] iter 22: loss = 3123.8215, delta_loss = 147.56287, learn_rate = 0.0053065955
[DEBUG] 2017-09-29 14:51:35,856 -- BPR fold [22] iter 23: loss = 2970.6753, delta_loss = 153.14618, learn_rate = 0.0055719255
[DEBUG] 2017-09-29 14:51:35,862 -- BPR fold [22] iter 24: loss = 2886.9324, delta_loss = 83.74284, learn_rate = 0.005850522
[DEBUG] 2017-09-29 14:51:35,866 -- BPR fold [22] iter 25: loss = 2680.1338, delta_loss = 206.7986, learn_rate = 0.006143048
[DEBUG] 2017-09-29 14:51:35,871 -- BPR fold [22] iter 26: loss = 2551.8118, delta_loss = 128.32196, learn_rate = 0.0064502
[DEBUG] 2017-09-29 14:51:35,876 -- BPR fold [22] iter 27: loss = 2475.8499, delta_loss = 75.96195, learn_rate = 0.00677271
[DEBUG] 2017-09-29 14:51:35,886 -- BPR fold [22] iter 28: loss = 2291.7146, delta_loss = 184.1354, learn_rate = 0.007111346
[DEBUG] 2017-09-29 14:51:35,896 -- BPR fold [22] iter 29: loss = 2229.1238, delta_loss = 62.5907, learn_rate = 0.007466913
[DEBUG] 2017-09-29 14:51:35,901 -- BPR fold [22] iter 30: loss = 2165.498, delta_loss = 63.625793, learn_rate = 0.007840259
[DEBUG] 2017-09-29 14:51:35,907 -- BPR fold [22] iter 31: loss = 2019.8494, delta_loss = 145.6487, learn_rate = 0.008232271
[DEBUG] 2017-09-29 14:51:35,920 -- BPR fold [22] iter 32: loss = 1893.5834, delta_loss = 126.26596, learn_rate = 0.008643885
[DEBUG] 2017-09-29 14:51:35,925 -- BPR fold [22] iter 33: loss = 1846.4097, delta_loss = 47.173676, learn_rate = 0.009076079
[DEBUG] 2017-09-29 14:51:35,936 -- BPR fold [22] iter 34: loss = 1776.9528, delta_loss = 69.456924, learn_rate = 0.009529883
[DEBUG] 2017-09-29 14:51:35,940 -- BPR fold [22] iter 35: loss = 1729.3632, delta_loss = 47.589573, learn_rate = 0.0100063775
[DEBUG] 2017-09-29 14:51:35,948 -- BPR fold [22] iter 36: loss = 1667.2642, delta_loss = 62.09901, learn_rate = 0.010506696
[DEBUG] 2017-09-29 14:51:35,953 -- BPR fold [22] iter 37: loss = 1577.0746, delta_loss = 90.18965, learn_rate = 0.011032031
[DEBUG] 2017-09-29 14:51:35,958 -- BPR fold [22] iter 38: loss = 1504.7555, delta_loss = 72.319016, learn_rate = 0.011583633
[DEBUG] 2017-09-29 14:51:35,964 -- BPR fold [22] iter 39: loss = 1472.7659, delta_loss = 31.989609, learn_rate = 0.012162815
[DEBUG] 2017-09-29 14:51:35,968 -- BPR fold [22] iter 40: loss = 1417.9122, delta_loss = 54.85372, learn_rate = 0.012770955
[DEBUG] 2017-09-29 14:51:35,974 -- BPR fold [22] iter 41: loss = 1305.9679, delta_loss = 111.944305, learn_rate = 0.013409503
[DEBUG] 2017-09-29 14:51:35,984 -- BPR fold [22] iter 42: loss = 1312.7673, delta_loss = -6.7994146, learn_rate = 0.014079978
[DEBUG] 2017-09-29 14:51:35,991 -- BPR fold [22] iter 43: loss = 1305.4626, delta_loss = 7.3047314, learn_rate = 0.007039989
[DEBUG] 2017-09-29 14:51:36,001 -- BPR fold [22] iter 44: loss = 1295.5659, delta_loss = 9.896644, learn_rate = 0.0073919883
[DEBUG] 2017-09-29 14:51:36,008 -- BPR fold [22] iter 45: loss = 1227.0541, delta_loss = 68.51182, learn_rate = 0.007761588
[DEBUG] 2017-09-29 14:51:36,019 -- BPR fold [22] iter 46: loss = 1247.5944, delta_loss = -20.540272, learn_rate = 0.008149668
[DEBUG] 2017-09-29 14:51:36,024 -- BPR fold [22] iter 47: loss = 1246.0529, delta_loss = 1.5415264, learn_rate = 0.004074834
[DEBUG] 2017-09-29 14:51:36,032 -- BPR fold [22] iter 48: loss = 1224.6063, delta_loss = 21.446587, learn_rate = 0.0042785755
[DEBUG] 2017-09-29 14:51:36,039 -- BPR fold [22] iter 49: loss = 1183.5164, delta_loss = 41.089912, learn_rate = 0.004492504
[DEBUG] 2017-09-29 14:51:36,052 -- BPR fold [22] iter 50: loss = 1198.5891, delta_loss = -15.072754, learn_rate = 0.0047171293
[DEBUG] 2017-09-29 14:51:36,059 -- BPR fold [22] iter 51: loss = 1239.3916, delta_loss = -40.802425, learn_rate = 0.0023585646
[DEBUG] 2017-09-29 14:51:36,070 -- BPR fold [22] iter 52: loss = 1185.7227, delta_loss = 53.66895, learn_rate = 0.0011792823
[DEBUG] 2017-09-29 14:51:36,075 -- BPR fold [22] iter 53: loss = 1173.3439, delta_loss = 12.378793, learn_rate = 0.0012382464
[DEBUG] 2017-09-29 14:51:36,082 -- BPR fold [22] iter 54: loss = 1178.9479, delta_loss = -5.604046, learn_rate = 0.0013001588
[DEBUG] 2017-09-29 14:51:36,089 -- BPR fold [22] iter 55: loss = 1184.2128, delta_loss = -5.264967, learn_rate = 6.500794E-4
[DEBUG] 2017-09-29 14:51:36,095 -- BPR fold [22] iter 56: loss = 1171.0267, delta_loss = 13.186081, learn_rate = 3.250397E-4
[DEBUG] 2017-09-29 14:51:36,100 -- BPR fold [22] iter 57: loss = 1161.1053, delta_loss = 9.921403, learn_rate = 3.4129168E-4
[DEBUG] 2017-09-29 14:51:36,105 -- BPR fold [22] iter 58: loss = 1132.9077, delta_loss = 28.197617, learn_rate = 3.5835625E-4
[DEBUG] 2017-09-29 14:51:36,109 -- BPR fold [22] iter 59: loss = 1163.8075, delta_loss = -30.89973, learn_rate = 3.7627408E-4
[DEBUG] 2017-09-29 14:51:36,117 -- BPR fold [22] iter 60: loss = 1086.3301, delta_loss = 77.47739, learn_rate = 1.8813704E-4
[DEBUG] 2017-09-29 14:51:36,122 -- BPR fold [22] iter 61: loss = 1178.3497, delta_loss = -92.019714, learn_rate = 1.975439E-4
[DEBUG] 2017-09-29 14:51:36,126 -- BPR fold [22] iter 62: loss = 1129.6321, delta_loss = 48.717735, learn_rate = 9.877195E-5
[DEBUG] 2017-09-29 14:51:36,132 -- BPR fold [22] iter 63: loss = 1149.4941, delta_loss = -19.86208, learn_rate = 1.0371054E-4
[DEBUG] 2017-09-29 14:51:36,136 -- BPR fold [22] iter 64: loss = 1165.6237, delta_loss = -16.129509, learn_rate = 5.185527E-5
[DEBUG] 2017-09-29 14:51:36,144 -- BPR fold [22] iter 65: loss = 1148.0117, delta_loss = 17.611868, learn_rate = 2.5927635E-5
[DEBUG] 2017-09-29 14:51:36,156 -- BPR fold [22] iter 66: loss = 1167.4454, delta_loss = -19.433638, learn_rate = 2.7224018E-5
[DEBUG] 2017-09-29 14:51:36,165 -- BPR fold [22] iter 67: loss = 1168.0294, delta_loss = -0.5840357, learn_rate = 1.3612009E-5
[DEBUG] 2017-09-29 14:51:36,172 -- BPR fold [22] iter 68: loss = 1145.6803, delta_loss = 22.34909, learn_rate = 6.8060044E-6
[DEBUG] 2017-09-29 14:51:36,177 -- BPR fold [22] iter 69: loss = 1173.2852, delta_loss = -27.604769, learn_rate = 7.1463046E-6
[DEBUG] 2017-09-29 14:51:36,185 -- BPR fold [22] iter 70: loss = 1155.1571, delta_loss = 18.128012, learn_rate = 3.5731523E-6
[DEBUG] 2017-09-29 14:51:36,190 -- BPR fold [22] iter 71: loss = 1153.4912, delta_loss = 1.6659564, learn_rate = 3.7518098E-6
[DEBUG] 2017-09-29 14:51:36,195 -- BPR fold [22] iter 72: loss = 1153.8774, delta_loss = -0.38625452, learn_rate = 3.9394004E-6
[DEBUG] 2017-09-29 14:51:36,200 -- BPR fold [22] iter 73: loss = 1140.6168, delta_loss = 13.2605915, learn_rate = 1.9697002E-6
[DEBUG] 2017-09-29 14:51:36,205 -- BPR fold [22] iter 74: loss = 1159.0045, delta_loss = -18.387703, learn_rate = 2.0681853E-6
[DEBUG] 2017-09-29 14:51:36,209 -- BPR fold [22] iter 75: loss = 1178.4626, delta_loss = -19.458164, learn_rate = 1.0340926E-6
[DEBUG] 2017-09-29 14:51:36,218 -- BPR fold [22] iter 76: loss = 1196.2366, delta_loss = -17.77388, learn_rate = 5.170463E-7
[DEBUG] 2017-09-29 14:51:36,222 -- BPR fold [22] iter 77: loss = 1110.1831, delta_loss = 86.05343, learn_rate = 2.5852316E-7
[DEBUG] 2017-09-29 14:51:36,228 -- BPR fold [22] iter 78: loss = 1140.0658, delta_loss = -29.882647, learn_rate = 2.714493E-7
[DEBUG] 2017-09-29 14:51:36,234 -- BPR fold [22] iter 79: loss = 1192.8427, delta_loss = -52.77689, learn_rate = 1.3572465E-7
[DEBUG] 2017-09-29 14:51:36,242 -- BPR fold [22] iter 80: loss = 1120.4099, delta_loss = 72.432785, learn_rate = 6.7862324E-8
[DEBUG] 2017-09-29 14:51:36,254 -- BPR fold [22] iter 81: loss = 1157.7152, delta_loss = -37.305386, learn_rate = 7.125544E-8
[DEBUG] 2017-09-29 14:51:36,260 -- BPR fold [22] iter 82: loss = 1158.0472, delta_loss = -0.33201838, learn_rate = 3.562772E-8
[DEBUG] 2017-09-29 14:51:36,268 -- BPR fold [22] iter 83: loss = 1161.2302, delta_loss = -3.1829476, learn_rate = 1.781386E-8
[DEBUG] 2017-09-29 14:51:36,273 -- BPR fold [22] iter 84: loss = 1123.3717, delta_loss = 37.858585, learn_rate = 8.90693E-9
[DEBUG] 2017-09-29 14:51:36,279 -- BPR fold [22] iter 85: loss = 1167.3713, delta_loss = -43.99964, learn_rate = 9.352277E-9
[DEBUG] 2017-09-29 14:51:36,286 -- BPR fold [22] iter 86: loss = 1171.495, delta_loss = -4.1237617, learn_rate = 4.6761386E-9
[DEBUG] 2017-09-29 14:51:36,291 -- BPR fold [22] iter 87: loss = 1128.8373, delta_loss = 42.657764, learn_rate = 2.3380693E-9
[DEBUG] 2017-09-29 14:51:36,298 -- BPR fold [22] iter 88: loss = 1185.407, delta_loss = -56.569733, learn_rate = 2.4549727E-9
[DEBUG] 2017-09-29 14:51:36,305 -- BPR fold [22] iter 89: loss = 1128.4839, delta_loss = 56.923176, learn_rate = 1.2274863E-9
[DEBUG] 2017-09-29 14:51:36,313 -- BPR fold [22] iter 90: loss = 1135.0573, delta_loss = -6.573368, learn_rate = 1.2888607E-9
[DEBUG] 2017-09-29 14:51:36,325 -- BPR fold [22] iter 91: loss = 1155.0867, delta_loss = -20.029501, learn_rate = 6.4443034E-10
[DEBUG] 2017-09-29 14:51:36,330 -- BPR fold [22] iter 92: loss = 1141.3419, delta_loss = 13.744832, learn_rate = 3.2221517E-10
[DEBUG] 2017-09-29 14:51:36,335 -- BPR fold [22] iter 93: loss = 1115.8113, delta_loss = 25.530592, learn_rate = 3.3832592E-10
[DEBUG] 2017-09-29 14:51:36,341 -- BPR fold [22] iter 94: loss = 1136.5566, delta_loss = -20.745365, learn_rate = 3.5524222E-10
[DEBUG] 2017-09-29 14:51:36,350 -- BPR fold [22] iter 95: loss = 1142.5808, delta_loss = -6.0241423, learn_rate = 1.7762111E-10
[DEBUG] 2017-09-29 14:51:36,355 -- BPR fold [22] iter 96: loss = 1170.3519, delta_loss = -27.771076, learn_rate = 8.8810556E-11
[DEBUG] 2017-09-29 14:51:36,360 -- BPR fold [22] iter 97: loss = 1183.9895, delta_loss = -13.637596, learn_rate = 4.4405278E-11
[DEBUG] 2017-09-29 14:51:36,366 -- BPR fold [22] iter 98: loss = 1143.2675, delta_loss = 40.722004, learn_rate = 2.2202639E-11
[DEBUG] 2017-09-29 14:51:36,370 -- BPR fold [22] iter 99: loss = 1188.9626, delta_loss = -45.695187, learn_rate = 2.331277E-11
[DEBUG] 2017-09-29 14:51:36,375 -- BPR fold [22] iter 100: loss = 1183.1588, delta_loss = 5.803782, learn_rate = 1.1656385E-11
[DEBUG] 2017-09-29 14:51:36,381 -- BPR fold [22] iter 101: loss = 1186.371, delta_loss = -3.2121131, learn_rate = 1.22392044E-11
[DEBUG] 2017-09-29 14:51:36,387 -- BPR fold [22] iter 102: loss = 1144.8257, delta_loss = 41.545315, learn_rate = 6.1196022E-12
[DEBUG] 2017-09-29 14:51:36,392 -- BPR fold [22] iter 103: loss = 1120.8368, delta_loss = 23.988884, learn_rate = 6.4255823E-12
[DEBUG] 2017-09-29 14:51:36,399 -- BPR fold [22] iter 104: loss = 1189.6176, delta_loss = -68.7808, learn_rate = 6.7468613E-12
[DEBUG] 2017-09-29 14:51:36,408 -- BPR fold [22] iter 105: loss = 1153.8672, delta_loss = 35.750343, learn_rate = 3.3734307E-12
[DEBUG] 2017-09-29 14:51:36,414 -- BPR fold [22] iter 106: loss = 1200.6183, delta_loss = -46.751057, learn_rate = 3.5421024E-12
[DEBUG] 2017-09-29 14:51:36,423 -- BPR fold [22] iter 107: loss = 1156.5791, delta_loss = 44.03918, learn_rate = 1.7710512E-12
[DEBUG] 2017-09-29 14:51:36,429 -- BPR fold [22] iter 108: loss = 1156.2609, delta_loss = 0.3182942, learn_rate = 1.8596036E-12
[DEBUG] 2017-09-29 14:51:36,436 -- BPR fold [22] iter 109: loss = 1120.2137, delta_loss = 36.047035, learn_rate = 1.952584E-12
[DEBUG] 2017-09-29 14:51:36,440 -- BPR fold [22] iter 110: loss = 1160.7087, delta_loss = -40.495, learn_rate = 2.050213E-12
[DEBUG] 2017-09-29 14:51:36,446 -- BPR fold [22] iter 111: loss = 1138.3529, delta_loss = 22.355885, learn_rate = 1.0251065E-12
[DEBUG] 2017-09-29 14:51:36,452 -- BPR fold [22] iter 112: loss = 1138.6572, delta_loss = -0.30437532, learn_rate = 1.0763619E-12
[DEBUG] 2017-09-29 14:51:36,457 -- BPR fold [22] iter 113: loss = 1140.4177, delta_loss = -1.7604989, learn_rate = 5.3818094E-13
[DEBUG] 2017-09-29 14:51:36,463 -- BPR fold [22] iter 114: loss = 1138.4191, delta_loss = 1.9987054, learn_rate = 2.6909047E-13
[DEBUG] 2017-09-29 14:51:36,467 -- BPR fold [22] iter 115: loss = 1121.7792, delta_loss = 16.639902, learn_rate = 2.8254498E-13
[DEBUG] 2017-09-29 14:51:36,472 -- BPR fold [22] iter 116: loss = 1185.6462, delta_loss = -63.867016, learn_rate = 2.9667225E-13
[DEBUG] 2017-09-29 14:51:36,477 -- BPR fold [22] iter 117: loss = 1158.6155, delta_loss = 27.030727, learn_rate = 1.4833612E-13
[DEBUG] 2017-09-29 14:51:36,485 -- BPR fold [22] iter 118: loss = 1189.0178, delta_loss = -30.402409, learn_rate = 1.5575292E-13
